player_id,player_name,total_pitches,swings,hits,straightaway_fb%,ba,iso,babip,slg,xwoba,launch_speed,launch_angle,spin_rate,velocity,effective_speed
606992,Eric Haase,1118,15,2,1.3,0.143,0.214,0.071,0.357,0.441,93.3,36.5,2268,89.6,90.18
696285,Jacob Young,466,6,1,1.3,0.167,0.000,0.167,0.167,0.367,90.4,31.3,2434,88,88.4
578570,Juniel Querecuto,79,1,1,1.3,1.000,1.000,1.000,2.000,0.692,99.8,24,2213,90.3,89.9
680977,Brendan Donovan,1431,18,0,1.3,0.000,0.000,0.000,0.000,0.384,94.7,34.2,2377,87.5,87.83
641786,Kyle Lewis,231,3,0,1.3,0.000,0.000,0.000,0.000,0.375,90,39.7,2362,77.4,76.6
518595,Travis d'Arnaud,1115,15,2,1.3,0.133,0.400,0.000,0.533,0.524,94.7,33.2,2136,89.2,89.89
642851,Austin Wynns,604,8,1,1.3,0.125,0.125,0.125,0.250,0.32,95.3,38.8,2294,93.9,94.58
671739,Michael Harris II,1954,26,7,1.3,0.280,0.520,0.136,0.800,0.671,94.6,33.8,2256,85.8,86.09
672284,Jarred Kelenic,1664,21,6,1.3,0.300,0.750,0.063,1.050,0.615,94.8,36.6,2204,89.4,89.7
641487,J.P. Crawford,2629,33,7,1.3,0.212,0.394,0.103,0.606,0.349,88.6,38.2,2255,90.4,90.57
645302,Victor Robles,454,6,2,1.3,0.333,0.500,0.333,0.833,0.311,92.5,33.8,2389,87.9,88.4
669222,Nick Senzel,1189,15,3,1.3,0.214,0.429,0.077,0.643,0.374,90,37.6,2360,91.2,91.47
595978,Austin Hedges,741,10,1,1.3,0.100,0.100,0.100,0.200,0.235,94.5,39.9,2270,91.7,91.75
672356,Gabriel Arias,1345,18,4,1.3,0.235,0.706,0.000,0.941,0.707,97.7,34,2310,86.7,86.84
543068,C.J. Cron,1068,14,3,1.3,0.214,0.429,0.083,0.643,0.878,96.1,35.9,2362,92.2,92.93
547180,Bryce Harper,2021,26,8,1.3,0.333,0.750,0.100,1.083,0.819,97.5,33,2231,86.9,87.48
518626,Josh Donaldson,718,9,1,1.3,0.125,0.375,0.000,0.500,0.517,96.7,33.7,1988,82.3,81.22
518735,Yasmani Grandal,1641,21,3,1.3,0.150,0.350,0.053,0.500,0.387,92.7,33.5,2311,89.8,90.09
641857,Ryan McMahon,2742,37,15,1.3,0.405,0.973,0.185,1.378,0.824,98.5,33.6,2195,86.9,87.39
676609,José Caballero,1140,15,2,1.3,0.167,0.000,0.133,0.167,0.266,89,39,2291,88.4,88.77
650391,Eloy Jiménez,1717,22,5,1.3,0.238,0.429,0.105,0.667,0.402,93.2,36.2,2127,90.1,90.7
657557,Paul DeJong,1424,19,8,1.3,0.421,0.684,0.267,1.105,0.7,91,35.4,2209,89.4,88.69
640457,Austin Meadows,79,1,0,1.3,0.000,0.000,0.000,0.000,0.043,87,31,2238,91.9,93.1
640449,Clint Frazier,320,4,1,1.3,0.250,0.250,0.250,0.500,0.263,90.6,35,2068,90.2,90.32
664238,Dylan Moore,682,9,0,1.3,0.000,0.000,0.000,0.000,0.456,97.7,40.4,2281,90.3,90.2
575929,Willson Contreras,1950,26,7,1.3,0.269,0.538,0.136,0.808,0.609,95.3,36.6,2299,86.7,86.25
677649,Ezequiel Duran,1657,21,4,1.3,0.190,0.429,0.056,0.619,0.527,94.7,37.9,2306,88.2,88.43
670156,Miles Mastrobuoni,605,7,0,1.2,0.000,0.000,0.000,0.000,0.21,94.1,39.6,2216,90.1,89.94
621563,Joey Wendle,1180,14,1,1.2,0.083,0.000,0.071,0.083,0.357,90.9,34.4,2316,91.1,91.44
681481,Kerry Carpenter,1761,22,2,1.2,0.091,0.273,0.000,0.364,0.486,95.6,37.2,2274,87.5,87.81
596117,Garrett Stubbs,496,6,1,1.2,0.167,0.000,0.167,0.167,0.105,84.8,38.8,2135,91.5,91.93
672478,Jordan Diaz,1083,13,1,1.2,0.077,0.231,0.000,0.308,0.383,95.4,36.2,2206,88.8,88.24
657041,Lane Thomas,2627,31,9,1.2,0.300,0.633,0.120,0.933,0.644,93.8,35.8,2237,89.2,89.35
669394,Jake Burger,2048,25,7,1.2,0.280,0.640,0.100,0.920,0.745,97.9,34.9,2334,87.9,88.1
641820,Trey Mancini,1050,13,5,1.2,0.417,0.417,0.333,0.833,0.436,92.7,34.6,2370,86.2,85.9
660162,Yoán Moncada,1390,16,4,1.2,0.250,0.563,0.143,0.813,0.562,95.5,32.3,2350,86.9,87.02
663630,Ryan McKenna,515,6,0,1.2,0.000,0.000,0.000,0.000,0.196,85.4,41.5,2157,90.9,91.2
609280,Miguel Andujar,327,4,0,1.2,0.000,0.000,0.000,0.000,0.171,91.1,41,2249,94.6,94.88
571448,Nolan Arenado,2285,28,7,1.2,0.269,0.346,0.160,0.615,0.442,90.8,37.5,2360,88.2,88.53
596847,Ji Man Choi,517,6,3,1.2,0.500,1.500,0.000,2.000,0.948,98.7,33.3,2299,92.4,92.72
680779,Henry Davis,1031,12,1,1.2,0.091,0.091,0.083,0.182,0.235,91.6,37.5,2416,88.9,89.02
572287,Mike Zunino,606,7,2,1.2,0.286,0.286,0.286,0.571,0.331,89.2,40.3,2397,90.5,90.93
621466,DJ Stewart,748,9,3,1.2,0.333,0.778,0.143,1.111,0.759,98.5,35.7,2142,88.2,88.01
641511,Jason Delay,682,8,3,1.2,0.429,0.429,0.375,0.857,0.332,91,35,2345,91.2,91.21
595281,Kevin Kiermaier,1508,18,4,1.2,0.235,0.412,0.125,0.647,0.296,87.8,34.9,2323,88.3,88.31
607043,Brandon Nimmo,2847,34,8,1.2,0.242,0.545,0.071,0.788,0.477,92.6,36.9,2211,89.4,89.49
622666,Johan Camargo,81,1,0,1.2,0.000,0.000,0.000,0.000,0.741,74.9,25,2853,77.1,77.1
675656,Kevin Smith,519,6,1,1.2,0.167,0.500,0.000,0.667,0.567,97.5,34.5,2332,86.6,87.12
682073,David Hensley,404,5,1,1.2,0.200,0.200,0.200,0.400,0.247,87.8,39,2359,80.6,80.88
691016,Tyler Soderstrom,519,6,0,1.2,0.000,0.000,0.000,0.000,0.375,95.4,34.3,1962,88.3,88.6
672580,Maikel Garcia,1989,24,3,1.2,0.143,0.286,0.087,0.429,0.461,96.1,33.5,2303,85.5,86.02
663886,Tyler Stephenson,2051,24,5,1.2,0.217,0.435,0.136,0.652,0.531,96.2,35.9,2266,88.2,88.36
665833,Oneil Cruz,162,2,0,1.2,0.000,0.000,0.000,0.000,0.029,84.6,36,1946,79.4,79.25
678554,Curtis Mead,341,4,1,1.2,0.250,0.000,0.250,0.250,0.222,83.4,36.5,2406,92,92.7
666310,Bo Naylor,1011,11,3,1.1,0.273,0.545,0.111,0.818,0.376,91.7,38.5,2304,88.7,89.02
541645,Avisaíl García,436,5,1,1.1,0.200,0.600,0.000,0.800,0.713,97.9,30,2514,89.4,89.56
669016,Brandon Marsh,1984,22,8,1.1,0.381,1.048,0.125,1.429,0.686,97.4,35.5,2233,86.4,86.59
666176,Jo Adell,261,3,1,1.1,0.333,1.000,0.000,1.333,1.096,102.7,32,2182,90.6,91.13
641658,Garrett Hampson,975,11,3,1.1,0.300,0.300,0.200,0.600,0.366,88.8,33.9,2271,88.3,88.74
663609,Luken Baker,448,5,0,1.1,0.000,0.000,0.000,0.000,0.19,93.3,45.4,2047,84.6,85.74
678894,Liover Peguero,811,9,0,1.1,0.000,0.000,0.000,0.000,0.091,86.1,41.2,2138,90.6,91.03
572228,Luke Voit,284,3,1,1.1,0.333,0.333,0.333,0.667,0.462,89.5,45.7,2520,89.1,89.13
686217,Sal Frelick,878,10,2,1.1,0.200,0.200,0.200,0.400,0.336,83.1,36.8,2342,86.9,86.95
606115,Orlando Arcia,2132,24,6,1.1,0.250,0.625,0.053,0.875,0.604,90.7,32.8,2345,89.4,89.78
656537,Derek Hill,190,2,0,1.1,0.000,0.000,0.000,0.000,0.152,83.7,36,2450,86.5,86.7
623205,Andrew Velazquez,353,4,0,1.1,0.000,0.000,0.000,0.000,0.117,90.8,35.5,2207,88.5,88.63
669369,Bryce Johnson,176,2,1,1.1,0.500,0.500,0.500,1.000,0.338,89.7,26.5,1161,65.8,64.9
668939,Adley Rutschman,2904,33,3,1.1,0.094,0.188,0.032,0.281,0.328,92.1,38.4,2255,88.5,88.55
645801,Mike Ford,1032,11,1,1.1,0.091,0.000,0.091,0.091,0.328,89.4,40.9,2143,88.7,89.22
516416,Jean Segura,1246,14,2,1.1,0.143,0.214,0.077,0.357,0.551,91.9,36.1,2185,87.8,87.56
595751,Jorge Alfaro,175,2,1,1.1,0.500,1.500,0.000,2.000,0.787,98.5,35,2286,82.5,82.95
408234,Miguel Cabrera,1381,15,2,1.1,0.143,0.000,0.133,0.143,0.226,87.7,38.6,2298,86.9,87.14
621043,Carlos Correa,2257,25,3,1.1,0.125,0.167,0.083,0.292,0.555,94.2,37.1,2242,89.3,89.73
624512,Reese McGuire,765,8,2,1,0.286,0.143,0.250,0.429,0.482,91.4,31.6,2264,87,87.09
596059,Rougned Odor,585,6,0,1,0.000,0.000,0.000,0.000,0.284,94.3,38,2219,88.8,89.18
686668,Brenton Doyle,1591,16,3,1,0.188,0.438,0.071,0.625,0.565,92.6,38.8,2438,87.6,87.88
669392,Samad Taylor,310,3,2,1,0.667,0.667,0.667,1.333,0.955,99.3,28,1867,89.2,89.57
613564,Jason Vosler,291,3,1,1,0.333,0.000,0.333,0.333,0.296,81.1,41.7,2348,92.1,92.83
666023,Freddy Fermin,921,9,1,1,0.125,0.000,0.111,0.125,0.303,90.8,35.2,2452,87.5,88.41
656024,Carlos Pérez,197,2,0,1,0.000,0.000,0.000,0.000,0.285,95.6,37.5,2419,92.3,92.95
600303,Tommy La Stella,104,1,0,1,0.000,0.000,0.000,0.000,0,92.3,49,2312,91.8,92.5
681987,Nate Eaton,208,2,0,1,0.000,0.000,0.000,0.000,0.048,89.6,38,2243,85.3,85.8
642137,Cody Thomas,198,2,0,1,0.000,0.000,0.000,0.000,0.014,87.9,47.5,2330,87.5,87.9
664314,Estevan Florial,294,3,2,1,0.667,0.000,0.667,0.667,0.651,71.7,30.7,1944,88.2,88.7
663993,Nathaniel Lowe,3044,29,7,1,0.241,0.552,0.083,0.793,0.574,93.8,33.3,2328,86.9,87.1
660644,Vidal Bruján,299,3,0,1,0.000,0.000,0.000,0.000,0.225,92.9,37.7,2133,92.4,91.77
669707,Jared Triolo,839,8,2,1,0.250,0.750,0.000,1.000,0.518,95.5,33.4,2440,86.6,87.47
681546,James Outman,2352,23,5,1,0.238,0.333,0.143,0.571,0.293,88.9,39.6,2330,87.6,87.9
643565,Mike Tauchman,1711,17,5,1,0.313,0.438,0.200,0.750,0.508,92.5,33.4,2264,83.5,83.65
665161,Jeremy Peña,2299,23,3,1,0.130,0.174,0.091,0.304,0.39,89.3,34.2,2258,89.7,89.64
605204,J.D. Davis,2092,20,6,1,0.316,0.842,0.067,1.158,0.677,96.2,36.3,2293,85.7,85.76
665506,Cristian Pache,382,4,2,1,0.500,1.500,0.000,2.000,0.85,97.7,32.3,2288,89.1,89.22
624431,Jose Trevino,614,6,0,1,0.000,0.000,0.000,0.000,0.378,88.3,35.8,2008,86.5,86.8
683146,Brett Baty,1510,15,4,1,0.286,0.857,0.000,1.143,0.777,98.6,34.7,2237,87.2,87.27
642215,Weston Wilson,96,1,0,1,0.000,0.000,0.000,0.000,0.31,96.3,34,1019,46.6,45.8
676116,Ryan Noda,2091,20,5,1,0.278,0.444,0.167,0.722,0.512,95.6,37,2332,89.4,89.36
621433,Brett Phillips,298,3,2,1,0.667,1.000,0.500,1.667,0.885,88.9,31.3,2257,94.8,95.23
642180,Tyler Wade,205,2,0,1,0.000,0.000,0.000,0.000,0.355,97.4,36,2771,90.3,90.1
671289,Tyler Freeman,636,6,1,0.9,0.167,0.500,0.000,0.667,0.384,92.6,33.5,2138,89.5,89.88
660821,Jesús Sánchez,1657,15,6,0.9,0.400,1.200,0.000,1.600,1.011,99.8,34.5,2228,86.4,86.8
682985,Riley Greene,1746,16,3,0.9,0.200,0.333,0.133,0.533,0.68,97.5,33.6,2135,88,88.06
656180,Riley Adams,567,5,1,0.9,0.200,0.000,0.200,0.200,0.126,84.7,38.2,2038,85.3,85.5
608336,Joey Gallo,1428,13,4,0.9,0.308,0.923,0.000,1.231,0.845,100.1,37.7,2223,91.8,91.97
663837,Matt Vierling,2133,20,4,0.9,0.200,0.350,0.111,0.550,0.58,93.3,32.7,2324,86.2,86.55
666915,Bobby Dalbec,229,2,1,0.9,0.500,1.500,0.000,2.000,1.484,105.3,34,2636,89.2,89.4
518934,DJ LeMahieu,2254,21,5,0.9,0.250,0.300,0.200,0.550,0.727,93.1,30.5,2391,89.3,89.34
679631,Terrin Vavra,212,2,0,0.9,0.000,0.000,0.000,0.000,0.432,96.1,40,2260,94.5,94.05
679032,Johan Rojas,561,5,1,0.9,0.200,0.000,0.200,0.200,0.29,89.5,35.6,2425,95.1,95.4
622110,Matt Duffy,751,7,3,0.9,0.429,0.143,0.429,0.571,0.403,87.1,35.7,2353,89.9,89.99
666198,Carter Kieboom,347,3,0,0.9,0.000,0.000,0.000,0.000,0.027,95.4,45,2302,89.2,90.1
664057,Andrew Stevenson,116,1,0,0.9,0.000,0.000,0.000,0.000,0.477,96.6,31,2606,91.2,93
640492,José Azocar,350,3,0,0.9,0.000,0.000,0.000,0.000,0.257,91.1,33.7,1988,82.3,82.2
660634,Yonny Hernández,111,1,0,0.9,0.000,0.000,0.000,0.000,0.098,91.3,29,2385,89,90.4
606132,Raimel Tapia,662,6,2,0.9,0.400,0.400,0.333,0.800,0.808,93.8,29.5,1746,88.8,89.05
571976,Wil Myers,552,5,1,0.9,0.250,0.250,0.200,0.500,0.437,96.7,35.2,2319,88.9,88.38
660707,Elehuris Montero,1165,11,3,0.9,0.273,0.818,0.000,1.091,0.583,90.8,35.7,2221,85.4,85.89
676632,Bligh Madris,117,1,0,0.9,0.000,0.000,0.000,0.000,0.573,104.5,42,2193,88.3,89.9
608841,Joey Meneses,2543,24,4,0.9,0.174,0.304,0.091,0.478,0.389,91.3,37,2269,89.9,89.94
677950,Alek Thomas,1489,14,1,0.9,0.077,0.231,0.000,0.308,0.541,89.7,37.6,2375,83.7,83.74
600301,Taylor Motter,324,3,1,0.9,0.333,0.333,0.333,0.667,0.64,98.1,25.7,2190,89.5,89.03
663550,Trey Cabbage,215,2,1,0.9,0.500,1.500,0.000,2.000,1.283,105.7,29,2867,88.6,88.95
664983,Jake McCarthy,1125,10,0,0.9,0.000,0.000,0.000,0.000,0.388,93,32.5,2241,90.2,90.22
676946,Matthew Batten,547,5,0,0.9,0.000,0.000,0.000,0.000,0.081,81.4,36.6,2167,88.7,89
669450,Cooper Hummel,116,1,0,0.9,0.000,0.000,0.000,0.000,0.551,97.5,30,2425,95.2,95.3
682829,Elly De La Cruz,1755,16,4,0.9,0.250,0.750,0.000,1.000,0.637,96.4,37.1,2134,86.8,87.11
666211,Taylor Trammell,239,2,0,0.8,0.000,0.000,0.000,0.000,0.705,99.5,35,2482,88.7,88.4
663368,Blake Perkins,725,6,1,0.8,0.167,0.000,0.167,0.167,0.398,91.4,34.3,1913,88.3,89.05
543592,Austin Nola,633,5,1,0.8,0.200,0.600,0.000,0.800,0.368,92.3,35,2346,91.5,91.6
667472,Dane Myers,262,2,0,0.8,0.000,0.000,0.000,0.000,0.186,96.4,38.5,2673,86.1,86.35
666397,Edouard Julien,1727,14,5,0.8,0.357,0.643,0.182,1.000,0.758,93.7,36.4,2220,92.8,93.24
641313,Tim Anderson,1942,15,3,0.8,0.200,0.133,0.200,0.333,0.261,91.4,37.1,2268,84.5,85.13
571466,Tucker Barnhart,503,4,3,0.8,0.750,0.750,0.667,1.500,0.554,89.9,36,2314,89.6,89.85
543305,Aaron Hicks,1354,11,2,0.8,0.182,0.273,0.100,0.455,0.433,91,34.5,2130,90.8,91.05
671083,Buddy Kennedy,120,1,0,0.8,0.000,0.000,0.000,0.000,0.004,93.3,50,2440,87.9,89.2
668843,Conner Capel,353,3,0,0.8,0.000,0.000,0.000,0.000,0.187,92.8,35.7,2158,95.6,95.9
691176,Jasson Domínguez,120,1,0,0.8,0.000,0.000,0.000,0.000,1.309,102.2,26,2394,82.7,82
666906,Jake Alu,678,5,1,0.7,0.200,0.600,0.000,0.800,0.542,96.9,33.8,2276,90,90.48
677595,Ronny Mauricio,401,3,0,0.7,0.000,0.000,0.000,0.000,0.081,90.3,32.7,1891,90.6,91.03
641505,Jonathan Davis,419,3,1,0.7,0.500,0.000,0.333,0.500,0.32,73,37.3,2423,86.4,86.33
681146,Jonah Bride,460,3,0,0.7,0.000,0.000,0.000,0.000,0.724,98.4,29,2418,96.3,96.77
543333,Eric Hosmer,407,3,1,0.7,0.333,1.000,0.000,1.333,0.73,86.5,35,1692,88.2,88.37
691406,Junior Caminero,134,1,0,0.7,0.000,0.000,0.000,0.000,0.014,97.1,47,1992,93.5,92.9
592885,Christian Yelich,2559,19,5,0.7,0.263,0.789,0.000,1.053,0.814,99.5,32.9,2275,87.3,87.28
607461,Matt Beaty,271,2,0,0.7,0.000,0.000,0.000,0.000,0.058,90.7,36.5,2358,94.6,94.7
670032,Nicky Lopez,1022,7,0,0.7,0.000,0.000,0.000,0.000,0.182,90.8,32,1993,85.4,86.03
593643,Hanser Alberto,273,2,1,0.7,0.500,0.000,0.500,0.500,0.241,86.6,38.5,2155,84.6,85.05
666018,Jonathan Aranda,449,3,1,0.7,0.500,1.000,0.333,1.500,0.235,95.1,37.7,2434,87.2,87.3
686676,Korey Lee,279,2,1,0.7,0.500,0.500,0.500,1.000,0.633,86.9,34.5,2404,87.8,87.8
665120,Jared Walsh,459,3,1,0.7,0.333,1.000,0.000,1.333,0.449,98.4,43.3,2172,90.5,91
660766,Juan Yepez,271,2,0,0.7,0.000,0.000,0.000,0.000,0.083,81.4,39,2399,91.2,90.8
443558,Nelson Cruz,566,4,0,0.7,0.000,0.000,0.000,0.000,0.096,85.6,41,2326,90.2,90.73
669087,Sam Huff,159,1,1,0.6,1.000,3.000,,4.000,1.858,106.6,25,2332,93.8,94.8
694384,Nolan Schanuel,530,3,1,0.6,0.333,0.000,0.333,0.333,0.277,81.5,29.7,2536,85.2,85.3
686759,TJ Hopkins,174,1,0,0.6,0.000,0.000,0.000,0.000,0.413,99.7,37,2229,89.6,89.1
678545,Osleivis Basabe,344,2,0,0.6,0.000,0.000,0.000,0.000,0.936,98.9,29,2171,90.2,91.55
687462,Spencer Horwitz,169,1,0,0.6,0.000,0.000,0.000,0.000,0.171,91.6,32,2172,93.2,93.7
645444,Jose Herrera,510,3,1,0.6,0.333,0.000,0.333,0.333,0.29,84.2,31.7,1471,89.8,89.63
666703,Eguy Rosario,157,1,0,0.6,0.000,0.000,0.000,0.000,0.154,91.7,31,2331,84.6,83.7
678882,Ceddanne Rafaela,354,2,0,0.6,0.000,0.000,0.000,0.000,0.092,86.6,34.5,2406,85.1,85.25
656248,Sean Bouchard,162,1,0,0.6,0.000,0.000,0.000,0.000,0.392,95.9,28,2444,96,97
677587,Brayan Rocchio,342,2,0,0.6,0.000,0.000,0.000,0.000,0.036,80.9,35.5,2305,92.8,92.65
506702,Sandy León,206,1,0,0.5,0.000,0.000,0.000,0.000,0.899,100.5,24,2351,96.4,96.9
678225,Ji Hwan Bae,1506,8,1,0.5,0.125,0.000,0.125,0.125,0.232,87.4,37.6,2300,84.8,85.29
682617,Marco Luciano,184,1,0,0.5,0.000,0.000,0.000,0.000,0.743,98.7,24,1752,84.6,85.7
681297,Colton Cowser,364,2,0,0.5,0.000,0.000,0.000,0.000,0.293,89,42,2091,82.1,83.3
570731,Jonathan Schoop,599,3,0,0.5,0.000,0.000,0.000,0.000,0.594,91.9,38.3,2265,87.7,87.83
669742,Darick Hall,205,1,0,0.5,0.000,0.000,0.000,0.000,0.019,94.8,57,2507,98.8,99.9
664901,Danny Mendick,276,1,0,0.4,0.000,0.000,0.000,0.000,0.815,98.5,27,1994,92.9,92.6
571875,Jake Lamb,237,1,0,0.4,0.000,0.000,0.000,0.000,0.01,96.7,53,2271,91.9,91.6
694497,Evan Carter,336,1,1,0.3,1.000,0.000,1.000,1.000,0.803,67.1,34,2110,91.9,91.3
664029,Mark Mathias,299,1,0,0.3,0.000,0.000,0.000,0.000,0.082,91.9,34,2031,91.2,90.3
